Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales_binned,Sales_binary,PCA1,Delivery_Days,Order_Month,Order_Year
7473,CA-2017-139997,2017-01-07,2017-03-07,First Class,EM-14140,Eugene Moren,Home Office,United States,Lehi,Utah,84043.0,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,2.007641575010685,3.0,1.0,2.007641575010685,59,1,2017
7475,CA-2015-167199,2015-06-01,2015-10-01,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,3.7071481856858033,3.0,1.0,3.7071481856858033,122,6,2015
7476,CA-2015-167199,2015-06-01,2015-10-01,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,0.5991750955461921,3.0,1.0,0.5991750955461922,122,6,2015
7477,CA-2015-167199,2015-06-01,2015-10-01,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,-0.357506575562144,0.0,0.0,-0.35750657556214394,122,6,2015
7478,CA-2015-167199,2015-06-01,2015-10-01,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,0.254168305965353,3.0,1.0,0.25416830596535306,122,6,2015
7479,CA-2015-167199,2015-06-01,2015-10-01,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,0.8302030365691779,3.0,1.0,0.830203036569178,122,6,2015
7480,CA-2015-167199,2015-06-01,2015-10-01,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",-0.31692871278759027,1.0,0.0,-0.3169287127875902,122,6,2015
7481,CA-2015-167199,2015-06-01,2015-10-01,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420.0,South,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,-0.355829019612806,0.0,0.0,-0.35582901961280594,122,6,2015
7482,CA-2017-124583,2017-01-09,2017-03-09,Second Class,LB-16795,Laurel Beltran,Home Office,United States,Huntington Beach,California,92646.0,West,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,-0.3459535959110425,0.0,0.0,-0.34595359591104247,59,1,2017
7490,CA-2018-157196,2018-05-11,2018-09-11,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,San Diego,California,92105.0,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,-0.3456687279196455,0.0,0.0,-0.3456687279196454,123,5,2018
7507,CA-2015-115889,2015-02-11,2015-06-11,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10001615,Technology,Phones,AT&T CL82213,-0.29277190711712264,1.0,0.0,-0.2927719071171226,120,2,2015
7508,CA-2015-115889,2015-02-11,2015-06-11,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,94122.0,West,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,0.2081779513542558,3.0,1.0,0.20817795135425585,120,2,2015
7515,US-2018-167920,2018-09-12,2018-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",-0.31971408870347223,1.0,0.0,-0.3197140887034722,91,9,2018
7516,US-2018-167920,2018-09-12,2018-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,-0.026078493571229603,3.0,0.0,-0.026078493571229544,91,9,2018
7517,US-2018-167920,2018-09-12,2018-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",-0.34098423206111667,0.0,0.0,-0.3409842320611166,91,9,2018
7518,US-2018-167920,2018-09-12,2018-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,-0.1344074602997087,2.0,0.0,-0.13440746029970865,91,9,2018
7519,US-2018-167920,2018-09-12,2018-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,-0.3422186600238371,0.0,0.0,-0.34221866002383705,91,9,2018
7520,US-2018-167920,2018-09-12,2018-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-LA-10004409,Office Supplies,Labels,Avery 492,-0.35706344757552644,0.0,0.0,-0.3570634475755264,91,9,2018
7521,US-2018-167920,2018-09-12,2018-12-12,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,1.849429057788683,3.0,1.0,1.849429057788683,91,9,2018
7522,CA-2017-162383,2017-05-09,2017-11-09,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,-0.35201178852808584,0.0,0.0,-0.3520117885280858,184,5,2017
7523,CA-2017-162383,2017-05-09,2017-11-09,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,-0.3521637181234976,0.0,0.0,-0.35216371812349756,184,5,2017
7524,CA-2017-162383,2017-05-09,2017-11-09,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,43130.0,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",-0.23126890777450543,2.0,0.0,-0.23126890777450537,184,5,2017
7537,CA-2018-103415,2018-03-12,2018-08-12,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,-0.3446685247498515,0.0,0.0,-0.34466852474985143,153,3,2018
7539,US-2018-112347,2018-02-12,2018-06-12,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,-0.1853070399625479,2.0,0.0,-0.18530703996254785,120,2,2018
7540,US-2018-112347,2018-02-12,2018-06-12,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,-0.3082180826506502,1.0,0.0,-0.30821808265065015,120,2,2018
7541,US-2018-112347,2018-02-12,2018-06-12,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,0.017367040316720837,3.0,1.0,0.017367040316720896,120,2,2018
7542,US-2018-112347,2018-02-12,2018-06-12,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,-0.2876569440715939,1.0,0.0,-0.28765694407159387,120,2,2018
7543,US-2018-112347,2018-02-12,2018-06-12,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",0.4388957027866092,3.0,1.0,0.4388957027866093,120,2,2018
7544,US-2018-112347,2018-02-12,2018-06-12,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,-0.2754012900417131,1.0,0.0,-0.27540129004171304,120,2,2018
7545,US-2018-112347,2018-02-12,2018-06-12,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,80219.0,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,1.0687325013656186,3.0,1.0,1.0687325013656186,120,2,2018
7550,CA-2017-136595,2017-05-09,2017-07-09,First Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,77036.0,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",-0.3326217739136618,1.0,0.0,-0.33262177391366177,61,5,2017
7559,US-2015-137155,2015-01-11,2015-05-11,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561.0,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,0.478834195180472,3.0,1.0,0.47883419518047204,120,1,2015
7560,US-2015-137155,2015-01-11,2015-05-11,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561.0,East,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,-0.10039738732680854,2.0,0.0,-0.10039738732680849,120,1,2015
7561,US-2015-137155,2015-01-11,2015-05-11,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561.0,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",-0.31604245681435505,1.0,0.0,-0.316042456814355,120,1,2015
7563,US-2017-104815,2017-03-09,2017-07-09,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",-0.051646978399064646,2.0,0.0,-0.05164697839906458,122,3,2017
7564,CA-2018-157672,2018-05-10,2018-07-10,First Class,RB-19795,Ross Baird,Home Office,United States,Denver,Colorado,80219.0,West,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,-0.26517136395065555,2.0,0.0,-0.2651713639506555,61,5,2018
7569,CA-2015-133830,2015-05-12,2015-10-12,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045.0,West,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,-0.3243036285648687,1.0,0.0,-0.32430362856486866,153,5,2015
7570,CA-2015-133830,2015-05-12,2015-10-12,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045.0,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,-0.28844191364788796,1.0,0.0,-0.2884419136478879,153,5,2015
7571,CA-2015-133830,2015-05-12,2015-10-12,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045.0,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,-0.3424402240171459,0.0,0.0,-0.34244022401714586,153,5,2015
7575,CA-2016-129532,2016-08-12,2016-12-12,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036.0,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",-0.01490533790865747,3.0,0.0,-0.01490533790865741,122,8,2016
7576,CA-2016-129532,2016-08-12,2016-12-12,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,0.0073143654203103245,3.0,1.0,0.007314365420310385,122,8,2016
7577,CA-2015-134726,2015-02-11,2015-07-11,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115.0,West,TEC-AC-10000023,Technology,Accessories,"Maxell 74 Minute CD-R Spindle, 50/Pack",-0.29980498130472477,1.0,0.0,-0.2998049813047247,150,2,2015
7578,CA-2015-134726,2015-02-11,2015-07-11,Second Class,SW-20755,Steven Ward,Corporate,United States,Seattle,Washington,98115.0,West,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,-0.2826306066233887,1.0,0.0,-0.2826306066233886,150,2,2015
7591,CA-2017-158778,2017-05-09,2017-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",-0.27399594128415444,2.0,0.0,-0.2739959412841544,123,5,2017
7592,CA-2017-158778,2017-05-09,2017-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",-0.253425307105385,2.0,0.0,-0.25342530710538497,123,5,2017
7593,CA-2017-158778,2017-05-09,2017-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,-0.353720996476468,0.0,0.0,-0.35372099647646793,123,5,2017
7594,CA-2017-158778,2017-05-09,2017-09-09,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,1.0380158188932584,3.0,1.0,1.0380158188932584,123,5,2017
7604,CA-2017-152520,2017-08-07,2017-12-07,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Providence,Rhode Island,2908.0,East,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,-0.3456687279196455,0.0,0.0,-0.3456687279196454,122,8,2017
7609,CA-2018-163209,2018-03-05,2018-07-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,-0.3251582325390598,1.0,0.0,-0.32515823253905973,122,3,2018
7610,CA-2018-163209,2018-03-05,2018-07-05,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122.0,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,-0.3298427283975886,1.0,0.0,-0.32984272839758855,122,3,2018
7612,US-2016-130491,2016-08-02,2016-11-02,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",-0.35108121975618894,0.0,0.0,-0.3510812197561889,92,8,2016
7613,US-2016-130491,2016-08-02,2016-11-02,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",-0.3569843175779161,0.0,0.0,-0.35698431757791604,92,8,2016
7614,US-2016-130491,2016-08-02,2016-11-02,First Class,BH-11710,Brosina Hoffman,Consumer,United States,Garden City,Kansas,67846.0,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",-0.35706344757552644,0.0,0.0,-0.3570634475755264,92,8,2016
7638,CA-2018-104885,2018-02-03,2018-08-03,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,-0.2719828741449488,2.0,0.0,-0.27198287414494876,181,2,2018
7639,CA-2018-104885,2018-02-03,2018-08-03,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,-0.2744517300703897,1.0,0.0,-0.27445173007038964,181,2,2018
7640,CA-2018-104885,2018-02-03,2018-08-03,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,FUR-BO-10003660,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",0.333266651576593,3.0,1.0,0.3332666515765931,181,2,2018
7641,CA-2018-104885,2018-02-03,2018-08-03,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Newark,Delaware,19711.0,East,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,-0.25849912255215635,2.0,0.0,-0.2584991225521563,181,2,2018
7642,US-2017-157490,2017-06-10,2017-07-10,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-MA-10001695,Technology,Machines,Zebra GK420t Direct Thermal/Thermal Transfer Printer,0.7475121890664309,3.0,1.0,0.747512189066431,30,6,2017
7643,US-2017-157490,2017-06-10,2017-07-10,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,-0.3378443537559406,0.0,0.0,-0.3378443537559405,30,6,2017
7644,US-2017-157490,2017-06-10,2017-07-10,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",-0.34722600627261585,0.0,0.0,-0.3472260062726158,30,6,2017
7645,US-2017-157490,2017-06-10,2017-07-10,First Class,LB-16795,Laurel Beltran,Home Office,United States,Pueblo,Colorado,81001.0,West,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",-0.2586257305483329,2.0,0.0,-0.2586257305483328,30,6,2017
7646,CA-2016-161452,2016-05-04,2016-11-04,Standard Class,CA-11965,Carol Adams,Corporate,United States,Los Angeles,California,90036.0,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,1.0458544364565334,3.0,1.0,1.0458544364565334,184,5,2016
7652,CA-2018-110821,2018-07-08,2018-08-08,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081.0,Central,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,-0.1771408242091666,2.0,0.0,-0.17714082420916655,31,7,2018
7653,CA-2018-110821,2018-07-08,2018-08-08,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Dallas,Texas,75081.0,Central,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,-0.1791792129476075,2.0,0.0,-0.17917921294760744,31,7,2018
7660,CA-2018-146493,2018-01-06,2018-05-06,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Fremont,Nebraska,68025.0,Central,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",-0.28087708587634475,1.0,0.0,-0.2808770858763447,120,1,2018
7661,CA-2015-105417,2015-07-01,2015-12-01,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340.0,Central,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",-0.2447494941673934,2.0,0.0,-0.24474949416739333,153,7,2015
7662,CA-2015-105417,2015-07-01,2015-12-01,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,77340.0,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",-0.34967270579872584,0.0,0.0,-0.3496727057987258,153,7,2015
7666,US-2017-140158,2017-04-10,2017-08-10,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,-0.31806818475317833,1.0,0.0,-0.3180681847531783,122,4,2017
7667,US-2017-140158,2017-04-10,2017-08-10,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908.0,East,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,8.179718084614764,3.0,1.0,8.179718084614764,122,4,2017
7668,US-2017-140158,2017-04-10,2017-08-10,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Providence,Rhode Island,2908.0,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,-0.17769156899253416,2.0,0.0,-0.1776915689925341,122,4,2017
7676,CA-2018-133487,2018-06-05,2018-09-05,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,Rancho Cucamonga,California,91730.0,West,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,-0.1241363866098938,2.0,0.0,-0.12413638660989375,92,6,2018
7677,CA-2015-142951,2015-08-10,2015-08-10,Same Day,JG-15115,Jack Garza,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",-0.3290324372220593,1.0,0.0,-0.32903243722205927,0,8,2015
7696,CA-2018-107958,2018-02-07,2018-05-07,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036.0,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",-0.10669613513658716,2.0,0.0,-0.1066961351365871,89,2,2018
7697,CA-2018-107958,2018-02-07,2018-05-07,First Class,AH-10120,Adrian Hane,Home Office,United States,Houston,Texas,77036.0,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,-0.357899060350291,0.0,0.0,-0.35789906035029095,89,2,2018
7711,US-2016-142811,2016-02-04,2016-07-04,Standard Class,JL-15850,John Lucas,Consumer,United States,Mesa,Arizona,85204.0,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,-0.22722694749657205,2.0,0.0,-0.227226947496572,151,2,2016
7715,CA-2015-150203,2015-05-12,2015-07-12,First Class,JB-15925,Joni Blumstein,Consumer,United States,Los Angeles,California,90032.0,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,0.029882240738763367,3.0,1.0,0.029882240738763426,61,5,2015
7716,US-2018-101518,2018-03-11,2018-08-11,Standard Class,PB-19105,Peter Bühler,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",-0.30164712764909213,1.0,0.0,-0.3016471276490921,153,3,2018
7717,CA-2016-149636,2016-06-01,2016-12-01,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906.0,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",-0.3193342647149429,1.0,0.0,-0.31933426471494286,183,6,2016
7718,CA-2016-149636,2016-06-01,2016-12-01,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Colorado Springs,Colorado,80906.0,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,-0.36311214459285657,0.0,0.0,-0.3631121445928565,183,6,2016
7720,CA-2016-108588,2016-05-01,2016-10-01,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009.0,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,-0.2719828741449488,2.0,0.0,-0.27198287414494876,153,5,2016
7721,CA-2016-108588,2016-05-01,2016-10-01,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009.0,East,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",-0.3385153761356758,0.0,0.0,-0.3385153761356757,153,5,2016
7722,CA-2016-108588,2016-05-01,2016-10-01,Standard Class,BG-11695,Brooke Gillingham,Corporate,United States,New York City,New York,10009.0,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,-0.3453395471295867,0.0,0.0,-0.34533954712958664,153,5,2016
7733,CA-2018-143294,2018-02-06,2018-08-06,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,77070.0,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,-0.3492643950110568,0.0,0.0,-0.34926439501105677,181,2,2018
7761,CA-2015-155390,2015-06-12,2015-11-12,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,-0.2993808445175336,1.0,0.0,-0.29938084451753355,153,6,2015
7762,CA-2018-123071,2018-03-12,2018-06-12,First Class,CC-12550,Clay Cheatham,Consumer,United States,Plano,Texas,75023.0,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,-0.3497708269957626,0.0,0.0,-0.34977082699576256,92,3,2018
7764,CA-2016-103093,2016-03-02,2016-07-02,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,-0.24824387486186358,2.0,0.0,-0.24824387486186353,122,3,2016
7765,US-2018-118941,2018-12-08,2018-12-08,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,-0.33845207213758755,0.0,0.0,-0.3384520721375875,0,12,2018
7766,US-2018-118941,2018-12-08,2018-12-08,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044.0,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2.4506904316306666,3.0,1.0,2.4506904316306666,0,12,2018
7767,US-2018-118941,2018-12-08,2018-12-08,Same Day,BB-11545,Brenda Bowman,Corporate,United States,Columbia,Maryland,21044.0,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,-0.018165493810201182,3.0,0.0,-0.018165493810201123,0,12,2018
7770,CA-2017-155978,2017-01-08,2017-01-08,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503.0,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1.2792942598066805,3.0,1.0,1.2792942598066805,0,1,2017
7771,CA-2017-155978,2017-01-08,2017-01-08,Same Day,TS-21205,Thomas Seio,Corporate,United States,Riverside,California,92503.0,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,-0.2934429294968579,1.0,0.0,-0.29344292949685785,0,1,2017
7782,CA-2016-132136,2016-08-03,2016-12-03,Standard Class,FO-14305,Frank Olsen,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,-0.3526195069097328,0.0,0.0,-0.35261950690973276,122,8,2016
7783,CA-2017-162236,2017-04-11,2017-06-11,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,-0.29456974066282837,1.0,0.0,-0.2945697406628283,61,4,2017
7784,CA-2017-162236,2017-04-11,2017-06-11,Second Class,ER-13855,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,28205.0,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,1.02065311481761,3.0,1.0,1.02065311481761,61,4,2017
