Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Sales_binned,Sales_binary,Sales_original,PCA1,Delivery_Days,Order_Month,Order_Year,anomaly
6986,CA-2017-116526,2017-01-09,2017-05-09,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,-0.3194608727111193,1.0,0.0,29.52,-0.3194608727111193,120,1,2017,1
6987,CA-2017-116526,2017-01-09,2017-05-09,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-AR-10004999,Office Supplies,Art,Newell 315,-0.3472513278718511,0.0,0.0,11.96,-0.3472513278718511,120,1,2017,1
6988,CA-2017-116526,2017-01-09,2017-05-09,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,48227.0,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",-0.3243985845620011,1.0,0.0,26.4,-0.324398584562001,120,1,2017,1
7006,CA-2016-141740,2016-01-11,2016-05-11,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,-0.0414866867059041,3.0,0.0,205.164,-0.0414866867059041,121,1,2016,1
7014,CA-2018-141201,2018-09-12,2018-11-12,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Salinas,California,93905.0,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,-0.131547702186073,2.0,0.0,148.257,-0.1315477021860729,61,9,2018,1
7026,US-2018-101840,2018-06-02,2018-12-02,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,-0.0062010381715262,3.0,0.0,227.46,-0.0062010381715261,183,6,2018,1
7027,US-2018-101840,2018-06-02,2018-12-02,Standard Class,SP-20545,Sibella Parks,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",-0.2929998015102403,1.0,0.0,46.24,-0.2929998015102402,183,6,2018,1
7037,CA-2015-124618,2015-02-05,2015-04-05,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Lakeland,Florida,33801.0,South,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,0.393443432159262,3.0,1.0,479.984,0.393443432159262,59,2,2015,1
7046,CA-2017-160136,2017-03-11,2017-09-11,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,-0.351543338942233,0.0,0.0,9.248,-0.3515433389422329,184,3,2017,1
7047,CA-2015-150581,2015-08-04,2015-12-04,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521.0,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,-0.2085649288601626,2.0,0.0,99.592,-0.2085649288601626,122,8,2015,1
7048,CA-2015-150581,2015-08-04,2015-12-04,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,94521.0,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,0.2667974535839543,3.0,1.0,399.96,0.2667974535839543,122,8,2015,1
7051,CA-2017-165330,2017-11-12,2017-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,-0.0344662733179197,3.0,0.0,209.6,-0.0344662733179196,0,11,2017,1
7052,CA-2017-165330,2017-11-12,2017-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,-0.3292729924147946,1.0,0.0,23.32,-0.3292729924147946,0,11,2017,1
7053,CA-2017-165330,2017-11-12,2017-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",-0.3171502767808991,1.0,0.0,30.98,-0.317150276780899,0,11,2017,1
7054,CA-2017-165330,2017-11-12,2017-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,-0.1763305330336372,2.0,0.0,119.96,-0.1763305330336372,0,11,2017,1
7055,CA-2017-165330,2017-11-12,2017-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",0.2097605513064614,3.0,1.0,363.92,0.2097605513064615,0,11,2017,1
7056,CA-2017-165330,2017-11-12,2017-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,-0.30950948421165,1.0,0.0,35.808,-0.30950948421165,0,11,2017,1
7057,CA-2017-165330,2017-11-12,2017-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,-0.1720132003640201,2.0,0.0,122.688,-0.1720132003640201,0,11,2017,1
7059,CA-2017-165330,2017-11-12,2017-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,-0.2867010537004616,1.0,0.0,50.22,-0.2867010537004616,0,11,2017,1
7060,CA-2017-165330,2017-11-12,2017-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,-0.2341587352872329,2.0,0.0,83.42,-0.2341587352872328,0,11,2017,1
7061,CA-2017-165330,2017-11-12,2017-11-12,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,92804.0,West,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",-0.3568861963808794,0.0,0.0,5.872,-0.3568861963808793,0,11,2017,1
7062,CA-2016-132633,2016-03-02,2016-05-02,Second Class,KH-16630,Ken Heidel,Corporate,United States,Pleasant Grove,Utah,84062.0,West,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,-0.3469601294806453,0.0,0.0,12.144,-0.3469601294806452,61,3,2016,1
7065,CA-2018-169474,2018-04-02,2018-09-02,Standard Class,JF-15355,Jay Fein,Consumer,United States,Rochester,New York,14609.0,East,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,-0.3144756828616714,1.0,0.0,32.67,-0.3144756828616714,153,4,2018,1
7066,CA-2015-106726,2015-06-12,2015-08-12,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90008.0,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1.6300015744153646,3.0,1.0,1261.33,1.6300015744153646,61,6,2015,1
7071,CA-2017-164490,2017-05-09,2017-10-09,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,60653.0,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,-0.351543338942233,0.0,0.0,9.248,-0.3515433389422329,153,5,2017,1
7078,CA-2017-106950,2017-02-09,2017-06-09,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,-0.3299202757952467,1.0,0.0,22.911,-0.3299202757952467,120,2,2017,1
7079,CA-2017-106950,2017-02-09,2017-06-09,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,0.123565827509531,3.0,1.0,309.456,0.1235658275095311,120,2,2017,1
7080,CA-2017-106950,2017-02-09,2017-06-09,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,-0.3353881586301174,1.0,0.0,19.456,-0.3353881586301173,120,2,2017,1
7081,CA-2017-106950,2017-02-09,2017-06-09,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,0.3816277409160943,3.0,1.0,472.518,0.3816277409160943,120,2,2017,1
7082,CA-2017-106950,2017-02-09,2017-06-09,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1.2364880962994211,3.0,1.0,1012.68,1.2364880962994211,120,2,2017,1
7083,CA-2017-106950,2017-02-09,2017-06-09,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,-0.3389268521232492,0.0,0.0,17.22,-0.3389268521232492,120,2,2017,1
7088,US-2018-143175,2018-03-08,2018-06-08,Second Class,GA-14515,George Ashbrook,Consumer,United States,Los Angeles,California,90004.0,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,-0.2081249660734494,2.0,0.0,99.87,-0.2081249660734494,92,3,2018,1
7099,CA-2018-144596,2018-06-11,2018-10-11,Standard Class,CD-11980,Carol Darley,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,0.1386068574552938,3.0,1.0,318.96,0.1386068574552939,122,6,2018,1
7102,CA-2017-144337,2017-01-08,2017-05-08,Second Class,SG-20890,Susan Gilcrest,Corporate,United States,Amarillo,Texas,79109.0,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,-0.3350842994392938,1.0,0.0,19.648,-0.3350842994392938,120,1,2017,1
7104,CA-2018-147410,2018-04-09,2018-08-09,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Santa Ana,California,92704.0,West,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",0.3002536165735825,3.0,1.0,421.1,0.3002536165735825,122,4,2018,1
7116,US-2017-102239,2017-05-05,2017-06-05,First Class,LW-16990,Lindsay Williams,Corporate,United States,Henderson,Nevada,89015.0,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,-0.357114090773997,0.0,0.0,5.728,-0.3571140907739969,31,5,2017,1
7122,CA-2018-166926,2018-01-12,2018-08-12,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Seattle,Washington,98105.0,West,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,-0.2999315893009012,1.0,0.0,41.86,-0.2999315893009011,212,1,2018,1
7141,CA-2018-128783,2018-07-09,2018-07-09,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301.0,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,-0.1865224767258418,2.0,0.0,113.52,-0.1865224767258418,0,7,2018,1
7142,CA-2018-128783,2018-07-09,2018-07-09,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301.0,Central,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",-0.152053449766802,2.0,0.0,135.3,-0.152053449766802,0,7,2018,1
7162,CA-2015-138709,2015-04-07,2015-09-07,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223.0,South,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,-0.331615240344059,1.0,0.0,21.84,-0.3316152403440589,153,4,2015,1
7163,CA-2015-138709,2015-04-07,2015-09-07,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223.0,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,-0.3414906640458224,0.0,0.0,15.6,-0.3414906640458224,153,4,2015,1
7178,CA-2018-133067,2018-04-05,2018-10-05,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",-0.3626943382054742,0.0,0.0,2.202,-0.3626943382054742,183,4,2018,1
7179,CA-2018-133067,2018-04-05,2018-10-05,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",-0.3513091141493065,0.0,0.0,9.396,-0.3513091141493064,183,4,2018,1
7181,CA-2015-106054,2015-06-01,2015-07-01,First Class,JO-15145,Jack O'Briant,Corporate,United States,Athens,Georgia,30605.0,South,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",-0.3459535959110425,0.0,0.0,12.78,-0.3459535959110424,30,6,2015,1
7192,CA-2017-116918,2017-01-10,2017-06-10,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012.0,South,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,-0.3576521747577469,0.0,0.0,5.388,-0.3576521747577468,151,1,2017,1
7193,CA-2017-116918,2017-01-10,2017-06-10,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012.0,South,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,-0.3171566071807079,1.0,0.0,30.976,-0.3171566071807078,151,1,2017,1
7206,CA-2018-137414,2018-02-10,2018-06-10,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109.0,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,-0.3385470281347199,0.0,0.0,17.46,-0.3385470281347198,120,2,2018,1
7207,CA-2018-137414,2018-02-10,2018-06-10,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109.0,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,0.2180533750560192,3.0,1.0,369.16,0.2180533750560193,120,2,2018,1
7211,US-2017-119046,2017-02-06,2017-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115.0,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,-0.3184163567426636,1.0,0.0,30.18,-0.3184163567426635,120,2,2017,1
7212,US-2017-119046,2017-02-06,2017-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",-0.284441100968712,1.0,0.0,51.648,-0.2844411009687119,120,2,2017,1
7213,US-2017-119046,2017-02-06,2017-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115.0,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,-0.3484034606370569,0.0,0.0,11.232,-0.3484034606370568,120,2,2017,1
7217,CA-2016-150770,2016-03-05,2016-06-05,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109.0,West,OFF-AR-10001246,Office Supplies,Art,Newell 317,-0.352220691721777,0.0,0.0,8.82,-0.3522206917217769,92,3,2016,1
7218,CA-2016-150770,2016-03-05,2016-06-05,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10002026,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,-0.2672730566871847,2.0,0.0,62.496,-0.2672730566871846,92,3,2016,1
7219,CA-2016-150770,2016-03-05,2016-06-05,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109.0,West,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,0.1718414564516132,3.0,1.0,339.96,0.1718414564516132,92,3,2016,1
7220,CA-2016-150770,2016-03-05,2016-06-05,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109.0,West,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,-0.2877329088692998,1.0,0.0,49.568,-0.2877329088692997,92,3,2016,1
7223,CA-2018-113075,2018-02-09,2018-06-09,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,-0.3017990572445039,1.0,0.0,40.68,-0.3017990572445038,120,2,2018,1
7234,CA-2017-137337,2017-08-03,2017-12-03,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011.0,East,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,-0.1863958687296654,2.0,0.0,113.6,-0.1863958687296653,122,8,2017,1
7235,CA-2017-137337,2017-08-03,2017-12-03,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,-0.3456687279196455,0.0,0.0,12.96,-0.3456687279196454,122,8,2017,1
7236,CA-2017-137337,2017-08-03,2017-12-03,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,-0.2562581610198331,2.0,0.0,69.456,-0.256258161019833,122,8,2017,1
7237,CA-2015-138737,2015-07-12,2015-10-12,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10003190,Office Supplies,Art,Newell 32,-0.352505559713174,0.0,0.0,8.64,-0.352505559713174,92,7,2015,1
7238,CA-2017-164924,2017-10-07,2017-10-07,Same Day,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",0.1750557169545429,3.0,1.0,341.991,0.175055716954543,0,10,2017,1
7247,US-2015-127978,2015-03-03,2015-08-03,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-LA-10000305,Office Supplies,Labels,Avery 495,-0.3422503120228812,0.0,0.0,15.12,-0.3422503120228811,153,3,2015,1
7248,US-2015-127978,2015-03-03,2015-08-03,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229.0,East,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,0.112478132244378,3.0,1.0,302.45,0.112478132244378,153,3,2015,1
7249,US-2015-127978,2015-03-03,2015-08-03,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229.0,East,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,-0.2954813182352988,1.0,0.0,44.672,-0.2954813182352988,153,3,2015,1
7250,CA-2016-158491,2016-04-06,2016-09-06,Second Class,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10001874,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,-0.1762988810345931,2.0,0.0,119.98,-0.1762988810345931,153,4,2016,1
7251,CA-2016-158491,2016-04-06,2016-09-06,Second Class,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008.0,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1.20054725138483,3.0,1.0,989.97,1.20054725138483,153,4,2016,1
7277,CA-2015-120670,2015-02-11,2015-06-11,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Fort Lauderdale,Florida,33311.0,South,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,0.8997741304681397,3.0,1.0,799.92,0.8997741304681398,120,2,2015,1
7289,CA-2015-158281,2015-02-09,2015-07-09,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Houston,Texas,77095.0,Central,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,0.5196177959488124,3.0,1.0,559.71,0.5196177959488125,150,2,2015,1
7293,CA-2018-109183,2018-04-12,2018-09-12,Standard Class,LR-16915,Lena Radford,Consumer,United States,Nashville,Tennessee,37211.0,South,TEC-MA-10001856,Technology,Machines,Okidata C610n Printer,0.6609281456812579,3.0,1.0,649.0,0.660928145681258,153,4,2018,1
7296,CA-2015-111899,2015-04-05,2015-05-05,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036.0,Central,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,-0.306293641108768,1.0,0.0,37.84,-0.306293641108768,30,4,2015,1
7297,CA-2015-111899,2015-04-05,2015-05-05,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston,Texas,77036.0,Central,OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks,-0.3575192363617616,0.0,0.0,5.472,-0.3575192363617616,30,4,2015,1
7304,US-2018-117450,2018-04-09,2018-08-09,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437.0,South,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",-0.2123758295450739,2.0,0.0,97.184,-0.2123758295450739,122,4,2018,1
7305,US-2018-117450,2018-04-09,2018-08-09,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach,Florida,33437.0,South,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,-0.3497708269957626,0.0,0.0,10.368,-0.3497708269957625,122,4,2018,1
7307,CA-2017-144092,2017-05-11,2017-07-11,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123.0,West,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,-0.2522320267414218,2.0,0.0,72.0,-0.2522320267414218,61,5,2017,1
7308,CA-2017-144092,2017-05-11,2017-07-11,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123.0,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,-0.1859400799434301,2.0,0.0,113.888,-0.1859400799434301,61,5,2017,1
7309,CA-2017-144092,2017-05-11,2017-07-11,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose,California,95123.0,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",-0.1159226928579463,2.0,0.0,158.13,-0.1159226928579462,61,5,2017,1
7322,CA-2018-167626,2018-03-09,2018-07-09,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",-0.3520877533257917,0.0,0.0,8.904,-0.3520877533257917,122,3,2018,1
7323,CA-2018-167626,2018-03-09,2018-07-09,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago,Illinois,60623.0,Central,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,-0.2066531481178981,2.0,0.0,100.8,-0.2066531481178981,122,3,2018,1
7324,US-2018-126053,2018-05-12,2018-08-12,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,-0.2997733293056806,1.0,0.0,41.96,-0.2997733293056805,92,5,2018,1
7325,US-2018-126053,2018-05-12,2018-08-12,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City,New York,10024.0,East,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,-0.3512236537518874,0.0,0.0,9.45,-0.3512236537518874,92,5,2018,1
7349,CA-2015-130421,2015-03-03,2015-07-03,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston,Texas,77095.0,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,-0.0864198645489279,2.0,0.0,176.772,-0.0864198645489279,122,3,2015,1
7370,CA-2016-110345,2016-09-03,2016-11-03,Second Class,TG-21310,Toby Gnade,Consumer,United States,Raleigh,North Carolina,27604.0,South,OFF-LA-10001175,Office Supplies,Labels,Avery 514,-0.3588866027204673,0.0,0.0,4.608,-0.3588866027204673,61,9,2016,1
7372,US-2018-123862,2018-07-01,2018-09-01,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805.0,West,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,-0.122807002650041,2.0,0.0,153.78,-0.1228070026500409,62,7,2018,1
7373,US-2018-123862,2018-07-01,2018-09-01,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805.0,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,-0.2696089742166402,2.0,0.0,61.02,-0.2696089742166402,62,7,2018,1
7374,US-2018-123862,2018-07-01,2018-09-01,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805.0,West,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,-0.1919191425628632,2.0,0.0,110.11,-0.1919191425628632,62,7,2018,1
7375,US-2018-123862,2018-07-01,2018-09-01,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805.0,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples,-0.3536925096773283,0.0,0.0,7.89,-0.3536925096773283,62,7,2018,1
7377,US-2018-145597,2018-02-11,2018-05-11,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,Illinois,61701.0,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,-0.2801870722971831,1.0,0.0,54.336,-0.280187072297183,89,2,2018,1
7392,CA-2018-160031,2018-04-12,2018-07-12,Second Class,LT-16765,Larry Tron,Consumer,United States,Fairfield,Ohio,45014.0,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",-0.2485097516538341,2.0,0.0,74.352,-0.248509751653834,91,4,2018,1
7393,CA-2018-147844,2018-02-05,2018-06-05,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",-0.3413324040506019,0.0,0.0,15.7,-0.3413324040506019,120,2,2018,1
7394,CA-2018-147844,2018-02-05,2018-06-05,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049.0,West,OFF-AR-10001615,Office Supplies,Art,Newell 34,-0.2719828741449488,2.0,0.0,59.52,-0.2719828741449487,120,2,2018,1
7395,CA-2018-147844,2018-02-05,2018-06-05,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049.0,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",-0.3117377849443556,1.0,0.0,34.4,-0.3117377849443555,120,2,2018,1
